Gene stable ID	Transcript stable ID
ENSG00000282652	ENST00000632988
ENSG00000282267	ENST00000633754
ENSG00000282783	ENST00000633980
ENSG00000282099	ENST00000632325
ENSG00000282139	ENST00000633566
ENSG00000282691	ENST00000619078
ENSG00000282526	ENST00000634053
ENSG00000282453	ENST00000632173
ENSG00000282473	ENST00000633405
ENSG00000282700	ENST00000631536
ENSG00000282151	ENST00000633040
ENSG00000282493	ENST00000632294
ENSG00000226171	ENST00000421095
ENSG00000282786	ENST00000631428
ENSG00000227715	ENST00000455882
ENSG00000282045	ENST00000632846
ENSG00000226384	ENST00000440824
ENSG00000282232	ENST00000633379
ENSG00000282020	ENST00000631523
ENSG00000281923	ENST00000631465
ENSG00000282609	ENST00000632721
ENSG00000278208	ENST00000610694
ENSG00000242044	ENST00000428181
ENSG00000276226	ENST00000619954
ENSG00000278042	ENST00000633602
ENSG00000278711	ENST00000613974
ENSG00000282761	ENST00000631719
ENSG00000282627	ENST00000632296
ENSG00000282194	ENST00000633536
ENSG00000282421	ENST00000632390
ENSG00000282399	ENST00000633446
ENSG00000282318	ENST00000633447
ENSG00000229535	ENST00000456043
ENSG00000281983	ENST00000633639
ENSG00000281986	ENST00000631609
ENSG00000282337	ENST00000632614
ENSG00000232127	ENST00000416027
ENSG00000230511	ENST00000441789
ENSG00000277154	ENST00000610903
ENSG00000277318	ENST00000560724
ENSG00000282398	ENST00000634089
ENSG00000276838	ENST00000618883
ENSG00000282802	ENST00000634162
ENSG00000277773	ENST00000618251
ENSG00000282294	ENST00000633812
ENSG00000282794	ENST00000633745
ENSG00000273968	ENST00000578588
ENSG00000282560	ENST00000632306
ENSG00000282239	ENST00000632819
ENSG00000282822	ENST00000632052
ENSG00000282474	ENST00000633874
ENSG00000282039	ENST00000631754
ENSG00000282136	ENST00000631438
ENSG00000282714	ENST00000633210
ENSG00000273686	ENST00000617605
ENSG00000282745	ENST00000633299
ENSG00000282586	ENST00000632522
ENSG00000236693	ENST00000411749
ENSG00000282425	ENST00000631785
ENSG00000242386	ENST00000450897
ENSG00000273539	ENST00000631708
ENSG00000278220	ENST00000619400
ENSG00000275082	ENST00000621239
ENSG00000282451	ENST00000632960
ENSG00000232435	ENST00000428340
ENSG00000282346	ENST00000631871
ENSG00000282312	ENST00000631393
ENSG00000282042	ENST00000632859
ENSG00000206256	ENST00000383152
ENSG00000278461	ENST00000613100
ENSG00000282481	ENST00000631409
ENSG00000282305	ENST00000633987
ENSG00000282710	ENST00000633585
ENSG00000282018	ENST00000633073
ENSG00000276060	ENST00000615551
ENSG00000274036	ENST00000612668
ENSG00000274506	ENST00000620422
ENSG00000275825	ENST00000616249
ENSG00000274045	ENST00000619714
ENSG00000273935	ENST00000622377
ENSG00000278149	ENST00000620423
ENSG00000282482	ENST00000632005
ENSG00000230332	ENST00000432647
ENSG00000278082	ENST00000633570
ENSG00000229706	ENST00000443254
ENSG00000282495	ENST00000632304
ENSG00000273799	ENST00000380731
ENSG00000282552	ENST00000631481
ENSG00000281973	ENST00000634152
ENSG00000276297	ENST00000617786
ENSG00000282452	ENST00000632033
ENSG00000282414	ENST00000633224
ENSG00000275420	ENST00000615836
ENSG00000277139	ENST00000614682
ENSG00000282595	ENST00000633846
ENSG00000280514	ENST00000625748
ENSG00000282751	ENST00000632670
ENSG00000282439	ENST00000631866
ENSG00000282197	ENST00000633853
ENSG00000277606	ENST00000620989
ENSG00000282578	ENST00000631803
ENSG00000281971	ENST00000632737
ENSG00000276187	ENST00000616801
ENSG00000207390	ENST00000384660
ENSG00000282553	ENST00000633670
ENSG00000290471	ENST00000614554
ENSG00000168452	ENST00000414356
ENSG00000273845	ENST00000611570
ENSG00000281940	ENST00000634154
ENSG00000273636	ENST00000619058
ENSG00000273715	ENST00000615057
ENSG00000275148	ENST00000615784
ENSG00000282195	ENST00000632870
ENSG00000290472	ENST00000615279
ENSG00000282777	ENST00000633400
ENSG00000282808	ENST00000633562
ENSG00000282223	ENST00000631379
ENSG00000290502	ENST00000633946
ENSG00000280868	ENST00000630468
ENSG00000282683	ENST00000633576
ENSG00000281305	ENST00000625483
ENSG00000276794	ENST00000613341
ENSG00000282693	ENST00000631950
ENSG00000281249	ENST00000630207
ENSG00000290506	ENST00000617495
ENSG00000281833	ENST00000630054
ENSG00000204487	ENST00000376117
ENSG00000273656	ENST00000613717
ENSG00000276211	ENST00000610746
ENSG00000282711	ENST00000634176
ENSG00000274497	ENST00000621803
ENSG00000275368	ENST00000610291
ENSG00000282679	ENST00000631791
ENSG00000282704	ENST00000633265
ENSG00000290521	ENST00000610620
ENSG00000282350	ENST00000632882
ENSG00000282618	ENST00000632248
ENSG00000282188	ENST00000633308
ENSG00000275396	ENST00000610574
ENSG00000282236	ENST00000633659
ENSG00000275316	ENST00000632211
ENSG00000282756	ENST00000633313
ENSG00000235692	ENST00000431830
ENSG00000282430	ENST00000633907
ENSG00000282577	ENST00000632187
ENSG00000290572	ENST00000618044
ENSG00000281966	ENST00000634092
ENSG00000282465	ENST00000632344
ENSG00000282505	ENST00000631925
ENSG00000282131	ENST00000632105
ENSG00000282242	ENST00000634111
ENSG00000206372	ENST00000383362
ENSG00000231998	ENST00000436376
ENSG00000282117	ENST00000633760
ENSG00000242361	ENST00000433630
ENSG00000227027	ENST00000430761
ENSG00000282082	ENST00000633496
ENSG00000276708	ENST00000618544
ENSG00000282423	ENST00000633270
ENSG00000096171	ENST00000211402
ENSG00000282621	ENST00000632638
ENSG00000281962	ENST00000632630
ENSG00000282016	ENST00000632475
ENSG00000275019	ENST00000615387
ENSG00000282796	ENST00000631911
ENSG00000282354	ENST00000631824
ENSG00000273928	ENST00000611128
ENSG00000224538	ENST00000436853
ENSG00000282626	ENST00000633001
ENSG00000282225	ENST00000632308
ENSG00000290516	ENST00000633174
ENSG00000281963	ENST00000610439
ENSG00000282483	ENST00000631663
ENSG00000282148	ENST00000634123
ENSG00000281943	ENST00000632021
ENSG00000275822	ENST00000616307
ENSG00000274488	ENST00000615434
ENSG00000282748	ENST00000633790
ENSG00000276447	ENST00000617326
ENSG00000282234	ENST00000633283
ENSG00000282506	ENST00000631392
ENSG00000275806	ENST00000611419
ENSG00000282462	ENST00000633477
ENSG00000282705	ENST00000633044
ENSG00000274359	ENST00000618338
ENSG00000235273	ENST00000411485
ENSG00000224941	ENST00000441405
ENSG00000235460	ENST00000419878
ENSG00000234461	ENST00000431128
ENSG00000232469	ENST00000432726
ENSG00000227669	ENST00000449501
ENSG00000281609	ENST00000627763
ENSG00000225927	ENST00000437197
ENSG00000231118	ENST00000447554
ENSG00000281036	ENST00000630998
ENSG00000227559	ENST00000432275
ENSG00000230357	ENST00000429165
ENSG00000251547	ENST00000509546
ENSG00000276134	ENST00000613143
ENSG00000225604	ENST00000435625
ENSG00000233053	ENST00000445188
ENSG00000232510	ENST00000417739
ENSG00000206461	ENST00000383532
ENSG00000278812	ENST00000633676
ENSG00000278032	ENST00000633898
ENSG00000239463	ENST00000416806
ENSG00000282128	ENST00000634216
ENSG00000277786	ENST00000618740
ENSG00000223367	ENST00000457341
ENSG00000278795	ENST00000614089
ENSG00000290322	ENST00000616858
ENSG00000274101	ENST00000624677
ENSG00000290371	ENST00000619616
ENSG00000206409	ENST00000383438
ENSG00000235630	ENST00000417010
ENSG00000278624	ENST00000620695
ENSG00000220890	ENST00000407772
ENSG00000235443	ENST00000443494
ENSG00000274348	ENST00000621710
ENSG00000229199	ENST00000622557
ENSG00000230419	ENST00000456819
ENSG00000282605	ENST00000632829
ENSG00000282589	ENST00000633209
ENSG00000260638	ENST00000413019
ENSG00000281957	ENST00000632228
ENSG00000282215	ENST00000633507
ENSG00000206383	ENST00000383390
ENSG00000282436	ENST00000632690
ENSG00000274887	ENST00000610804
ENSG00000224197	ENST00000453986
ENSG00000282064	ENST00000633466
ENSG00000282543	ENST00000631427
ENSG00000282007	ENST00000633575
ENSG00000281948	ENST00000631786
ENSG00000275821	ENST00000632848
ENSG00000277804	ENST00000612112
ENSG00000224542	ENST00000422484
ENSG00000282204	ENST00000633328
ENSG00000275605	ENST00000619253
ENSG00000282283	ENST00000633312
ENSG00000282295	ENST00000633817
ENSG00000281981	ENST00000632136
ENSG00000282488	ENST00000631600
ENSG00000277956	ENST00000618029
ENSG00000282165	ENST00000633658
ENSG00000282238	ENST00000632923
ENSG00000235307	ENST00000448067
ENSG00000277088	ENST00000614380
ENSG00000224264	ENST00000422694
ENSG00000215641	ENST00000400720
ENSG00000282092	ENST00000634212
ENSG00000282681	ENST00000633601
ENSG00000229898	ENST00000420872
ENSG00000227442	ENST00000419200
ENSG00000276971	ENST00000611485
ENSG00000282669	ENST00000632321
ENSG00000274418	ENST00000622200
ENSG00000274148	ENST00000620938
ENSG00000275889	ENST00000619359
ENSG00000235030	ENST00000435856
ENSG00000237218	ENST00000450024
ENSG00000278161	ENST00000611514
ENSG00000229383	ENST00000444360
ENSG00000277571	ENST00000632488
ENSG00000233119	ENST00000432016
ENSG00000232733	ENST00000448702
ENSG00000230422	ENST00000413126
ENSG00000227794	ENST00000440980
ENSG00000232839	ENST00000548002
ENSG00000234331	ENST00000457126
ENSG00000234195	ENST00000421489
ENSG00000282470	ENST00000631511
ENSG00000280906	ENST00000630050
ENSG00000280891	ENST00000626125
ENSG00000261814	ENST00000567293
ENSG00000282049	ENST00000632112
ENSG00000235317	ENST00000440044
ENSG00000282203	ENST00000631882
ENSG00000282771	ENST00000631559
ENSG00000277335	ENST00000622556
ENSG00000206430	ENST00000383477
ENSG00000274636	ENST00000633051
ENSG00000234475	ENST00000433487
ENSG00000278458	ENST00000610328
ENSG00000282450	ENST00000631488
ENSG00000282374	ENST00000632656
ENSG00000274619	ENST00000632706
ENSG00000277707	ENST00000620861
ENSG00000274334	ENST00000622615
ENSG00000274247	ENST00000633245
ENSG00000282449	ENST00000633842
ENSG00000282040	ENST00000632560
ENSG00000282466	ENST00000633696
ENSG00000278316	ENST00000619136
ENSG00000282667	ENST00000634192
ENSG00000276684	ENST00000615256
ENSG00000277378	ENST00000615548
ENSG00000282335	ENST00000634113
ENSG00000282313	ENST00000633539
ENSG00000282270	ENST00000632691
ENSG00000282273	ENST00000633891
ENSG00000277221	ENST00000611862
ENSG00000235588	ENST00000412407
ENSG00000282279	ENST00000632682
ENSG00000278760	ENST00000617295
ENSG00000282637	ENST00000634016
ENSG00000275587	ENST00000618476
ENSG00000281270	ENST00000625429
ENSG00000275780	ENST00000620796
ENSG00000276222	ENST00000614338
ENSG00000280612	ENST00000627470
ENSG00000227137	ENST00000421859
ENSG00000275602	ENST00000613566
ENSG00000274779	ENST00000620839
ENSG00000281841	ENST00000629566
ENSG00000274171	ENST00000622760
ENSG00000282171	ENST00000633957
ENSG00000248655	ENST00000513934
ENSG00000282287	ENST00000632974
ENSG00000261972	ENST00000573178
ENSG00000281054	ENST00000629202
ENSG00000281853	ENST00000629863
ENSG00000280814	ENST00000630393
ENSG00000282703	ENST00000633516
ENSG00000282590	ENST00000632235
ENSG00000290467	ENST00000633823
ENSG00000232957	ENST00000426685
ENSG00000280733	ENST00000629169
ENSG00000282032	ENST00000632746
ENSG00000280691	ENST00000628463
ENSG00000228990	ENST00000454169
ENSG00000290486	ENST00000633423
ENSG00000280591	ENST00000626002
ENSG00000227639	ENST00000411447
ENSG00000282331	ENST00000631861
ENSG00000228498	ENST00000432003
ENSG00000273594	ENST00000620155
ENSG00000233161	ENST00000420841
ENSG00000280980	ENST00000625657
ENSG00000278563	ENST00000632823
ENSG00000290501	ENST00000631385
ENSG00000281782	ENST00000627254
ENSG00000277585	ENST00000626947
ENSG00000230885	ENST00000423895
ENSG00000233831	ENST00000458265
ENSG00000231608	ENST00000550212
ENSG00000224056	ENST00000414348
ENSG00000227099	ENST00000422566
ENSG00000225274	ENST00000424172
ENSG00000229430	ENST00000449035
ENSG00000260221	ENST00000414067
ENSG00000229364	ENST00000454847
ENSG00000282264	ENST00000631464
ENSG00000228080	ENST00000419393
ENSG00000273914	ENST00000619330
ENSG00000282407	ENST00000633796
ENSG00000230874	ENST00000433090
ENSG00000282812	ENST00000619125
ENSG00000282272	ENST00000633188
ENSG00000274205	ENST00000615253
ENSG00000206495	ENST00000550282
ENSG00000274609	ENST00000618358
ENSG00000274684	ENST00000632013
ENSG00000234794	ENST00000411524
ENSG00000235801	ENST00000422235
ENSG00000273889	ENST00000612192
ENSG00000282189	ENST00000633838
ENSG00000277126	ENST00000611604
ENSG00000276725	ENST00000612450
ENSG00000275482	ENST00000632037
ENSG00000275865	ENST00000610393
ENSG00000281847	ENST00000625267
ENSG00000274580	ENST00000615829
ENSG00000281396	ENST00000628849
ENSG00000262243	ENST00000574513
ENSG00000281141	ENST00000630213
ENSG00000278494	ENST00000616334
ENSG00000226882	ENST00000417834
ENSG00000235680	ENST00000422371
ENSG00000282003	ENST00000631451
ENSG00000274089	ENST00000629961
ENSG00000282647	ENST00000633716
ENSG00000227317	ENST00000437889
ENSG00000282706	ENST00000633482
ENSG00000282737	ENST00000632006
ENSG00000226187	ENST00000469626
ENSG00000225732	ENST00000450887
ENSG00000229573	ENST00000445800
ENSG00000276114	ENST00000610342
ENSG00000231555	ENST00000445736
ENSG00000282721	ENST00000633888
ENSG00000229353	ENST00000424713
ENSG00000282205	ENST00000632770
ENSG00000282017	ENST00000633925
ENSG00000277961	ENST00000614144
ENSG00000277190	ENST00000611330
ENSG00000282565	ENST00000632398
ENSG00000225141	ENST00000444466
ENSG00000277110	ENST00000633072
ENSG00000232045	ENST00000415323
ENSG00000282252	ENST00000632432
ENSG00000278243	ENST00000612580
ENSG00000282760	ENST00000633285
ENSG00000206500	ENST00000383611
ENSG00000282285	ENST00000632512
ENSG00000282054	ENST00000631639
ENSG00000285213	ENST00000475673
ENSG00000282803	ENST00000633384
ENSG00000282353	ENST00000632148
ENSG00000282154	ENST00000632996
ENSG00000224158	ENST00000440069
ENSG00000282179	ENST00000631548
ENSG00000282568	ENST00000632828
ENSG00000275214	ENST00000627111
ENSG00000282613	ENST00000634097
ENSG00000231895	ENST00000424920
ENSG00000234216	ENST00000446999
ENSG00000278605	ENST00000614483
ENSG00000275199	ENST00000621586
ENSG00000275274	ENST00000621508
ENSG00000280534	ENST00000628357
ENSG00000275545	ENST00000614720
ENSG00000238134	ENST00000446303
ENSG00000275760	ENST00000617387
ENSG00000282454	ENST00000631963
ENSG00000282607	ENST00000632195
ENSG00000206493	ENST00000383597
ENSG00000276634	ENST00000613654
ENSG00000282415	ENST00000633244
ENSG00000282047	ENST00000633734
ENSG00000206526	ENST00000383656
ENSG00000281970	ENST00000631557
ENSG00000224392	ENST00000416604
ENSG00000235541	ENST00000446694
ENSG00000206522	ENST00000383651
ENSG00000275095	ENST00000621559
ENSG00000262513	ENST00000571196
ENSG00000262922	ENST00000574861
ENSG00000249571	ENST00000509836
ENSG00000231309	ENST00000420590
ENSG00000225390	ENST00000443371
ENSG00000278326	ENST00000619905
ENSG00000276785	ENST00000622880
ENSG00000282730	ENST00000633092
ENSG00000242335	ENST00000419411
ENSG00000282392	ENST00000633660
ENSG00000233049	ENST00000451456
ENSG00000282500	ENST00000633936
ENSG00000282610	ENST00000634093
ENSG00000281972	ENST00000631937
ENSG00000281968	ENST00000631640
ENSG00000282014	ENST00000632713
ENSG00000278268	ENST00000627896
ENSG00000276849	ENST00000622053
ENSG00000281952	ENST00000631927
ENSG00000282036	ENST00000632597
ENSG00000240433	ENST00000480515
ENSG00000275947	ENST00000622205
ENSG00000282340	ENST00000631471
ENSG00000227754	ENST00000430272
ENSG00000282078	ENST00000634213
ENSG00000274829	ENST00000615183
ENSG00000229074	ENST00000437784
ENSG00000282371	ENST00000631840
ENSG00000276111	ENST00000622598
ENSG00000282709	ENST00000633135
ENSG00000226462	ENST00000447122
ENSG00000282820	ENST00000634149
ENSG00000282098	ENST00000632216
ENSG00000230700	ENST00000424502
ENSG00000282326	ENST00000632533
ENSG00000282240	ENST00000633472
ENSG00000223447	ENST00000427293
ENSG00000235877	ENST00000428544
ENSG00000281989	ENST00000631745
ENSG00000237898	ENST00000458724
ENSG00000277405	ENST00000621384
ENSG00000224954	ENST00000448524
ENSG00000282253	ENST00000631435
ENSG00000282380	ENST00000633836
ENSG00000235336	ENST00000417894
ENSG00000282719	ENST00000632016
ENSG00000281032	ENST00000627194
ENSG00000280994	ENST00000630889
ENSG00000282297	ENST00000631690
ENSG00000280681	ENST00000629647
ENSG00000277580	ENST00000615132
ENSG00000280973	ENST00000630842
ENSG00000282208	ENST00000633292
ENSG00000282624	ENST00000632422
ENSG00000282529	ENST00000631668
ENSG00000282492	ENST00000633469
ENSG00000282134	ENST00000632425
ENSG00000277594	ENST00000615769
ENSG00000282628	ENST00000634198
ENSG00000228163	ENST00000422504
ENSG00000282459	ENST00000633963
ENSG00000282497	ENST00000631835
ENSG00000262993	ENST00000573281
ENSG00000236225	ENST00000425313
ENSG00000262591	ENST00000571236
ENSG00000231197	ENST00000424911
ENSG00000282713	ENST00000633623
ENSG00000282717	ENST00000633462
ENSG00000275566	ENST00000613612
ENSG00000276339	ENST00000613320
ENSG00000261986	ENST00000576236
ENSG00000276870	ENST00000621727
ENSG00000229524	ENST00000449450
ENSG00000282632	ENST00000631939
ENSG00000225635	ENST00000414455
ENSG00000263022	ENST00000574588
ENSG00000263186	ENST00000572734
ENSG00000262282	ENST00000571112
ENSG00000274587	ENST00000621660
ENSG00000277222	ENST00000613725
ENSG00000236346	ENST00000424652
ENSG00000262045	ENST00000571312
ENSG00000263341	ENST00000574858
ENSG00000262603	ENST00000574488
ENSG00000282612	ENST00000634193
ENSG00000262040	ENST00000572799
ENSG00000227843	ENST00000421811
ENSG00000282675	ENST00000632531
ENSG00000282363	ENST00000633567
ENSG00000281930	ENST00000631519
ENSG00000281977	ENST00000633246
ENSG00000274699	ENST00000632763
ENSG00000206505	ENST00000616730
ENSG00000263012	ENST00000570596
ENSG00000282673	ENST00000622081
ENSG00000276167	ENST00000613831
ENSG00000278307	ENST00000631934
ENSG00000275624	ENST00000632935
ENSG00000229802	ENST00000441854
ENSG00000262748	ENST00000576522
ENSG00000276615	ENST00000615381
ENSG00000251394	ENST00000508665
ENSG00000273505	ENST00000619463
ENSG00000282079	ENST00000633680
ENSG00000275153	ENST00000618095
ENSG00000273713	ENST00000616297
ENSG00000282303	ENST00000631446
ENSG00000282695	ENST00000632190
ENSG00000276709	ENST00000614060
ENSG00000290473	ENST00000632523
ENSG00000281998	ENST00000633786
ENSG00000277424	ENST00000617111
ENSG00000215601	ENST00000431340
ENSG00000276880	ENST00000625811
ENSG00000215603	ENST00000415010
ENSG00000282170	ENST00000632640
ENSG00000231436	ENST00000449381
ENSG00000228164	ENST00000427206
ENSG00000234487	ENST00000622145
ENSG00000225878	ENST00000436888
ENSG00000237034	ENST00000454140
ENSG00000236435	ENST00000421279
ENSG00000228202	ENST00000458664
ENSG00000225184	ENST00000432480
ENSG00000278478	ENST00000430032
ENSG00000204490	ENST00000376122
ENSG00000235684	ENST00000455641
ENSG00000258991	ENST00000557448
ENSG00000290477	ENST00000632282
ENSG00000237048	ENST00000413466
ENSG00000275679	ENST00000622848
ENSG00000282809	ENST00000631723
ENSG00000223666	ENST00000443350
ENSG00000172524	ENST00000383610
ENSG00000274327	ENST00000613239
ENSG00000282546	ENST00000631463
ENSG00000290480	ENST00000632824
ENSG00000282539	ENST00000631829
ENSG00000274360	ENST00000631583
ENSG00000290509	ENST00000340373
ENSG00000147761	ENST00000276779
ENSG00000224518	ENST00000427212
ENSG00000224378	ENST00000383514
ENSG00000231988	ENST00000453312
ENSG00000238073	ENST00000457961
ENSG00000275866	ENST00000621514
ENSG00000131538	ENST00000253838
ENSG00000271595	ENST00000604289
ENSG00000183704	ENST00000331172
